"whale_index","Pb_DIV_Ca","row_number","millimeters","no_trend","nt_sd"
"SMP_210151",1.79039316054419e-06,911,144.244,1.10969939693517e-07,0.218086020728533
"SMP_210151",2.36616556094441e-06,912,144.4024,6.85931303585936e-07,1.34804100016044
"SMP_210151",1.95267091318749e-06,913,144.5608,2.71620465892322e-07,0.533807864710838
"SMP_210151",1.68236363077925e-06,914,144.7192,4.9174679118929e-10,0.000966415780640117
"SMP_210151",1.82802744349371e-06,915,144.8776,1.45328782729266e-07,0.285610463610973
"SMP_210151",1.63179699959071e-06,916,145.036,-5.17338713609273e-08,-0.101671084738326
"SMP_210151",2.27280401910316e-06,917,145.1944,5.88435411226214e-07,1.15643513589816
"SMP_210151",2.11614715150104e-06,918,145.3528,4.3093518663335e-07,0.84690448876819
"SMP_210151",1.99458339574747e-06,919,145.5112,3.08522360496321e-07,0.606330093467171
"SMP_210151",1.29182007011026e-06,920,145.6696,-3.95095842244401e-07,-0.77647045929235
"SMP_210151",1.57307109477913e-06,921,145.828,-1.14705594726383e-07,-0.225427595781943
"SMP_210151",2.21938558389489e-06,922,145.9864,5.30742123863873e-07,1.04305218283582
"SMP_210151",2.25694557987481e-06,923,146.1448,5.67429262616319e-07,1.11515235811332
"SMP_210151",1.53372386334492e-06,924,146.3032,-1.56671491170307e-07,-0.307901961245582
"SMP_210151",2.10482870572986e-06,925,146.4616,4.13548040601317e-07,0.81273403233265
"SMP_210151",1.49219914270367e-06,926,146.62,-1.99973199722072e-07,-0.393001559703349
"SMP_210151",1.86252526468566e-06,927,146.7784,1.69454784951522e-07,0.33302459968486
"SMP_210151",1.38841403696441e-06,928,146.9368,-3.0556113341662e-07,-0.600510479325999
"SMP_210151",1.67182110035025e-06,929,147.0952,-2.30654073434789e-08,-0.0453297795593545
"SMP_210151",1.67691600724917e-06,930,147.2536,-1.88885777503807e-08,-0.0371211768716738
"SMP_210151",1.16281142444198e-06,931,147.412,-5.33918071183809e-07,-1.04929378046993
"SMP_210151",1.31739065435407e-06,932,147.5704,-3.8027067854569e-07,-0.747334992817101
"SMP_210151",1.20591413820297e-06,933,147.7288,-4.926860519458e-07,-0.968261682704943
"SMP_210151",1.6031418580863e-06,934,147.8872,-9.64043026138255e-08,-0.189460594429671
"SMP_210151",1.37293710728777e-06,935,148.0456,-3.27562230593363e-07,-0.643748600822589
"SMP_210151",1.36749352086838e-06,936,148.204,-3.33966294150725e-07,-0.65633432215915
"SMP_210151",2.00302997828145e-06,937,148.3624,3.00602292840104e-07,0.590765013015515
"SMP_210151",2.4018275246051e-06,938,148.5208,6.98424482129937e-07,1.37259348349455
"SMP_210151",3.05590256150701e-06,939,148.6792,1.35151658205915e-06,2.65609654419886
"SMP_210151",2.01467109623279e-06,940,148.8376,3.09294506546033e-07,0.607847569820389
"SMP_210151",1.4034513454928e-06,941,148.996,-3.02923621026351e-07,-0.595327052324014
"SMP_210151",1.53157099591595e-06,942,149.1544,-1.758102073564e-07,-0.345514727967862
"SMP_210151",2.57246314859552e-06,943,149.3128,8.64067755321863e-07,1.69812742908961
"SMP_210151",2.86993604275859e-06,944,149.4712,1.16051841290819e-06,2.28073335312559
"SMP_210151",1.73883047680116e-06,945,149.6296,2.83824704712925e-08,0.0557792503143162
"SMP_210151",2.4450963228085e-06,946,149.788,7.33609706769134e-07,1.44174199029914
"SMP_210151",2.70235695429246e-06,947,149.9464,9.89823401986241e-07,1.94527137312457
"SMP_210151",1.94285437153132e-06,948,150.1048,2.29265463073604e-07,0.450568799715476
"SMP_210151",2.71669135234386e-06,949,150.2632,1.00203857452268e-06,1.96927749927315
"SMP_210151",1.89256021064763e-06,950,150.4216,1.76834956923712e-07,0.347528638725997
"SMP_210151",2.11603678545631e-06,951,150.58,3.99230355963086e-07,0.784595899812961
"SMP_210151",2.74816412485344e-06,952,150.7384,1.03026772639702e-06,2.02475543697251
"SMP_210151",1.76894801360685e-06,953,150.8968,4.99527596660557e-08,0.0981707173137743
"SMP_210151",1.98872093361248e-06,954,151.0552,2.68617844338797e-07,0.527906899204587
"SMP_210151",1.86235136187069e-06,955,151.2136,1.41131364088318e-07,0.277361397861597
"SMP_210151",1.81346200100388e-06,956,151.372,9.11159282097065e-08,0.179067504795648
"SMP_210151",1.55385987298189e-06,957,151.5304,-1.69621534654505e-07,-0.333352308065002
"SMP_210151",2.15559345516966e-06,958,151.6888,4.30967359533308e-07,0.846967717240212
"SMP_210151",1.78352211550667e-06,959,151.8472,5.77418853853344e-08,0.113478461354758
"SMP_210151",1.36057089926353e-06,960,152.0056,-3.66373005155147e-07,-0.720022296284155
"SMP_210151",1.02232272856906e-06,961,152.164,-7.05794483286599e-07,-1.38707753412538
"SMP_210151",1.0342524366755e-06,962,152.3224,-6.95047809084106e-07,-1.36595740538276
"SMP_210151",1.17268374250854e-06,963,152.4808,-5.57809356949285e-07,-1.09624663506344
"SMP_210151",9.59196666297716e-07,964,152.6392,-7.724991999799e-07,-1.51817038925032
"SMP_210151",1.06650948090304e-06,965,152.7976,-6.6639915864325e-07,-1.3096550392542
"SMP_210151",1.31647565544563e-06,966,152.956,-4.17655857145529e-07,-0.820807005666547
"SMP_210151",2.04281808188633e-06,967,153.1144,3.07453503146815e-07,0.604229498957306
"SMP_210151",1.35627329255647e-06,968,153.2728,-3.80334638762214e-07,-0.747460691985227
"SMP_210151",7.7562078893153e-07,969,153.4312,-9.62240874724438e-07,-1.89106422811956
"SMP_210151",1.39733012017057e-06,970,153.5896,-3.41795748908106e-07,-0.671721323695126
"SMP_210151",1.3614598779997e-06,971,153.748,-3.78940762914406e-07,-0.74472134799822
"SMP_210151",1.32826534967872e-06,972,153.9064,-4.13420722810854e-07,-0.812483818352477
"SMP_210151",1.18229199761944e-06,973,154.0648,-5.60690259512943e-07,-1.10190838975079
"SMP_210151",1.4460930126093e-06,974,154.2232,-2.98196275560553e-07,-0.58603653667543
"SMP_210151",1.5010181503678e-06,975,154.3816,-2.4458910856147e-07,-0.480683918068546
"SMP_210151",9.1199044634676e-07,976,154.54,-8.34945816391203e-07,-1.64089492274755
"SMP_210151",1.01529348110296e-06,977,154.6984,-7.32982911820267e-07,-1.44051016827068
"SMP_210151",1.01854725749373e-06,978,154.8568,-7.3108048531865e-07,-1.43677138435665
"SMP_210151",1.2364530575143e-06,979,155.0152,-5.14537348218418e-07,-1.01120540480677
"SMP_210151",1.4609772206113e-06,980,155.1736,-2.91387254400247e-07,-0.572654963845808
"SMP_210151",2.10464312729985e-06,981,155.332,3.50893083323657e-07,0.68960005254191
"SMP_210151",1.24759485442707e-06,982,155.4904,-5.0755235152687e-07,-0.997477992342924
"SMP_210151",1.02883555989328e-06,983,155.6488,-7.27720494378837e-07,-1.43016809110651
"SMP_210151",1.49412175691939e-06,984,155.8072,-2.63854925338625e-07,-0.518546471915282
"SMP_210151",1.05003174047831e-06,985,155.9656,-7.09377442760643e-07,-1.39411902100267
"SMP_210151",1.10282628883342e-06,986,156.124,-6.58027361708818e-07,-1.29320218828554
"SMP_210151",1.19318314161985e-06,987,156.2824,-5.69127035875323e-07,-1.11848894291438
"SMP_210151",1.13685911541301e-06,988,156.4408,-6.26919742012045e-07,-1.23206728082554
"SMP_210151",1.56237251846821e-06,989,156.5992,-2.0288726519101e-07,-0.398728488491616
"SMP_210151",1.37016443913989e-06,990,156.7576,-3.9658861038506e-07,-0.779404153449217
"SMP_210151",1.18647782185274e-06,991,156.916,-5.81774046888645e-07,-1.14334374876201
"SMP_210151",9.85385136997003e-07,992,157.0744,-7.8436430170848e-07,-1.54148853134062
"SMP_210151",1.29710895229846e-06,993,157.2328,-4.74136875962854e-07,-0.931807522334247
"SMP_210151",2.04548280552861e-06,994,157.3912,2.72741699275684e-07,0.536011392328863
"SMP_210151",1.63852694695194e-06,995,157.5496,-1.35708394572455e-07,-0.266703792337857
"SMP_210151",1.41898225014433e-06,996,157.708,-3.56746352775442e-07,-0.701103314114523
"SMP_210151",1.4937066202238e-06,997,157.8664,-2.83514339059325e-07,-0.557182550478943
"SMP_210151",1.49110133592553e-06,998,158.0248,-2.87611143532973e-07,-0.565233882108285
"SMP_210151",1.74003379786899e-06,999,158.1832,-4.01694344209764e-08,-0.0789438304822138
"SMP_210151",1.05376167108586e-06,1000,158.3416,-7.27931615535736e-07,-1.4305830014248
"SMP_210151",1.64579370912438e-06,1001,158.5,-1.37389002173053e-07,-0.270006641965718
"SMP_210151",1.01084969807162e-06,1002,158.6584,-7.73821877089925e-07,-1.52076980841222
"SMP_210151",1.60219578444056e-06,1003,158.8168,-1.83964162617438e-07,-0.36153946098105
"SMP_210151",1.34072524443914e-06,1004,158.9752,-4.46922651391699e-07,-0.878324191980751
"SMP_210151",1.5260944311171e-06,1005,159.1336,-2.63041059207035e-07,-0.516947004288874
"SMP_210151",1.06190967458486e-06,1006,159.292,-7.28713124797098e-07,-1.43211887902772
"SMP_210151",1.396738493162e-06,1007,159.4504,-3.95371398686354e-07,-0.77701200241725
"SMP_210151",1.70312744873712e-06,1008,159.6088,-9.04693878302696e-08,-0.177796877642194
"SMP_210151",1.33825222408086e-06,1009,159.7672,-4.56831478302264e-07,-0.897797723614464
"SMP_210151",1.41877067118367e-06,1010,159.9256,-3.77799886955946e-07,-0.74247921739409
"SMP_210151",1.29362618347344e-06,1011,160.084,-5.04431289207496e-07,-0.991344258616853
"SMP_210151",2.2315017486467e-06,1012,160.2424,4.31957233795567e-07,0.848913088567563
"SMP_210151",1.95067034158703e-06,1013,160.4008,1.49638588092757e-07,0.294080399743535
"SMP_210151",1.35507150710546e-06,1014,160.5592,-4.47447750348955e-07,-0.879356153811071
"SMP_210151",1.17824513274054e-06,1015,160.7176,-6.25761962835089e-07,-1.2297919308138
"SMP_210151",1.94523730200025e-06,1016,160.876,1.3974196529829e-07,0.27463085250707
"SMP_210151",1.85430933198731e-06,1017,161.0344,4.7325282309826e-08,0.0930070118746522
"SMP_210151",1.53378586948153e-06,1018,161.1928,-2.74687433864721e-07,-0.539835288377549
"SMP_210151",1.60964742808502e-06,1019,161.3512,-2.00315738467297e-07,-0.393674741216269
"SMP_210151",1.82458050949104e-06,1020,161.5096,1.31268013512843e-08,0.0257977239557135
"SMP_210151",1.86845611783366e-06,1021,161.668,5.55111208810291e-08,0.109094404237398
"SMP_210151",1.67609742710397e-06,1022,161.8264,-1.3833967473102e-07,-0.271874971314689
"SMP_210151",1.39971769426745e-06,1023,161.9848,-4.16212397363449e-07,-0.81797021580413
"SMP_210151",1.61925408963343e-06,1024,162.1432,-1.98169945550992e-07,-0.389457676309169
"SMP_210151",9.15545814432926e-07,1025,162.3016,-9.03373186906684e-07,-1.7753732597265
"SMP_210151",1.37216997565682e-06,1026,162.46,-4.48245083283715e-07,-0.880923129222771
"SMP_210151",1.3537578525339e-06,1027,162.6184,-4.68154424297353e-07,-0.920050382684235
"SMP_210151",2.20688570070134e-06,1028,162.7768,3.83474976845519e-07,0.753632307814
"SMP_210151",2.41556553426464e-06,1029,162.9352,5.9065506540633e-07,1.16079735821595
"SMP_210151",1.62427119925943e-06,1030,163.0936,-2.02140381423341e-07,-0.39726065937242
"SMP_210151",1.93363275441503e-06,1031,163.252,1.05718626241764e-07,0.207765765914896
"SMP_210151",1.56977152043647e-06,1032,163.4104,-2.59646659737394e-07,-0.510276088947822
"SMP_210151",2.40285146474164e-06,1033,163.5688,5.71927659213027e-07,1.12399292715521
"SMP_210151",2.42903494247247e-06,1034,163.7272,5.96603869390887e-07,1.17248837104942
"SMP_210151",1.98210428896056e-06,1035,163.8856,1.48164237283725e-07,0.291182900637131
"SMP_210151",2.35688444289484e-06,1036,164.044,5.21433632736422e-07,1.02475847379552
"SMP_210151",2.12293421316247e-06,1037,164.2024,2.85970795792062e-07,0.562010154021074
"SMP_210151",1.89903101860712e-06,1038,164.3608,6.05530764502574e-08,0.11900321404499
"SMP_210151",1.94146354292505e-06,1039,164.5192,1.01469089563219e-07,0.199414274089962
"SMP_210151",2.39675515057394e-06,1040,164.6776,5.55242130744551e-07,1.09120133947396
"SMP_210151",2.83413788273476e-06,1041,164.836,9.91104172331173e-07,1.94778843413014
"SMP_210151",1.92046371119772e-06,1042,164.9944,7.59071172692278e-08,0.149178067465302
"SMP_210151",2.40840946481378e-06,1043,165.1528,5.62327725565615e-07,1.10512645453926
"SMP_210151",2.41753419763455e-06,1044,165.3112,5.69924982427895e-07,1.12005712425146
"SMP_210151",2.62643459986527e-06,1045,165.4696,7.77295509217228e-07,1.52759643740932
"SMP_210151",2.24937822479068e-06,1046,165.628,3.98706790374316e-07,0.783566951467485
"SMP_210151",2.00325747772108e-06,1047,165.7864,1.51051162365379e-07,0.296856491205335
"SMP_210151",2.44371108278993e-06,1048,165.9448,5.89967280479822e-07,1.15944567434414
"SMP_210151",1.72764049516547e-06,1049,166.1032,-1.27643468958177e-07,-0.250854026720725
"SMP_210151",1.30687416967978e-06,1050,166.2616,-5.49952699960585e-07,-1.08080617376711
"SMP_210151",1.57445211653235e-06,1051,166.42,-2.83920471171999e-07,-0.557980710202087
"SMP_210151",1.71155567209173e-06,1052,166.5784,-1.48365515067907e-07,-0.291578466059031
"SMP_210151",1.17994481167221e-06,1053,166.7368,-6.81527925178084e-07,-1.3393871676236
"SMP_210151",1.89260572377654e-06,1054,166.8952,2.95784181561524e-08,0.0581296117933884
"SMP_210151",2.22399648951991e-06,1055,167.0536,3.59411527205938e-07,0.706341104526048
"SMP_210151",1.8298110075715e-06,1056,167.212,-3.63347682036219e-08,-0.0714076716046415
"SMP_210151",2.01552469736239e-06,1057,167.3704,1.47814882514516e-07,0.290496323788933
"SMP_210151",1.48703309795573e-06,1058,167.5288,-3.82244050420578e-07,-0.751213203626266
"SMP_210151",1.86983453607802e-06,1059,167.6872,-1.01330912646093e-09,-0.00199142718981472
"SMP_210151",2.38963491680753e-06,1060,167.8456,5.17212942631079e-07,1.01646367330861
"SMP_210151",2.34002263137421e-06,1061,168.004,4.66023027237931e-07,0.915861609539314
"SMP_210151",1.66733081612499e-06,1062,168.1624,-2.08249987803037e-07,-0.409267692513516
"SMP_210151",1.58787963871489e-06,1063,168.3208,-2.89286003680858e-07,-0.568525436433158
"SMP_210151",1.23605793803936e-06,1064,168.4792,-6.42696250344157e-07,-1.26307239746022
"SMP_210151",1.98667029301455e-06,1065,168.6376,1.06323782279161e-07,0.208955061614976
"SMP_210151",1.29436654850077e-06,1066,168.796,-5.87576129794645e-07,-1.15474641489304
"SMP_210151",1.32088012001988e-06,1067,168.9544,-5.6266263988779e-07,-1.10578465199354
"SMP_210151",1.3197616666391e-06,1068,169.1128,-5.65385157777112e-07,-1.1111351378502
"SMP_210151",1.60868305037031e-06,1069,169.2712,-2.78071890294783e-07,-0.546486662949797
"SMP_210151",1.74465876089205e-06,1070,169.4296,-1.43708416606327e-07,-0.282426004821042
"SMP_210151",1.27789352912138e-06,1071,169.588,-6.12090074638757e-07,-1.20292296340858
"SMP_210151",2.04179069687165e-06,1072,169.7464,1.50186408577239e-07,0.29515701553574
"SMP_210151",1.5816114932646e-06,1073,169.9048,-3.11617806680681e-07,-0.612413484542185
"SMP_210151",1.57381019820682e-06,1074,170.0632,-3.21048509349976e-07,-0.630947372399571
"SMP_210151",1.20838141283963e-06,1075,170.2216,-6.88111167133389e-07,-1.35232502309591
"SMP_210151",1.22563946983515e-06,1076,170.38,-6.72491516202868e-07,-1.32162817378686
"SMP_210151",1.49502657553672e-06,1077,170.5384,-4.04747419059122e-07,-0.795438424734989
"SMP_210151",1.64542908420744e-06,1078,170.6968,-2.55992590283115e-07,-0.50309485167807
"SMP_210151",1.40102875558825e-06,1079,170.8552,-5.02045338977977e-07,-0.986655219471213
"SMP_210151",1.20783297042237e-06,1080,171.0136,-6.96898353244535e-07,-1.36959422642857
"SMP_210151",2.01503942440535e-06,1081,171.172,1.08645993768689e-07,0.213518836853928
"SMP_210151",1.49423095149009e-06,1082,171.3304,-4.13829532829459e-07,-0.813287240886885
"SMP_210151",1.61585375862644e-06,1083,171.4888,-2.93878794933188e-07,-0.577551516568228
"SMP_210151",1.78882993531177e-06,1084,171.6472,-1.22579771889202e-07,-0.240902488970976
"SMP_210151",1.39088467556512e-06,1085,171.8056,-5.22207338522501e-07,-1.02627901545362
"SMP_210151",2.13196660719833e-06,1086,171.964,2.17187064134678e-07,0.426831470771824
"SMP_210151",1.01134423993959e-06,1087,172.1224,-9.05128123033539e-07,-1.77882218506245
"SMP_210151",1.97408347717151e-06,1088,172.2808,5.59129345114176e-08,0.109884076971905
"SMP_210151",1.35074197985343e-06,1089,172.4392,-5.69132171115192e-07,-1.11849903505313
"SMP_210151",1.89253387079777e-06,1090,172.5976,-2.90493859449982e-08,-0.0570899200526657
"SMP_210151",1.31067617042343e-06,1091,172.756,-6.12621758403168e-07,-1.20396786617042
"SMP_210151",2.07928337587058e-06,1092,172.9144,1.54265139806409e-07,0.30317282833917
"SMP_210151",1.40630494405646e-06,1093,173.0728,-5.20439303243081e-07,-1.02280434673107
"SMP_210151",2.04726929841799e-06,1094,173.2312,1.18793267041214e-07,0.233460980243048
"SMP_210151",2.07478451820509e-06,1095,173.3896,1.44570861065154e-07,0.284120942032366
"SMP_210151",1.69787872354384e-06,1096,173.548,-2.34078469889237e-07,-0.460027663143353
"SMP_210151",1.88906744727765e-06,1097,173.7064,-4.46392618226212e-08,-0.0877282533093358
"SMP_210151",1.17477076808514e-06,1098,173.8648,-7.60691504900422e-07,-1.49496506679118
"SMP_210151",1.05765702601726e-06,1099,174.0232,-8.79566927915765e-07,-1.72858750579979
"SMP_210151",1.87323821041651e-06,1100,174.1816,-6.57536103702069e-08,-0.129223673309886
"SMP_210151",1.46196992043318e-06,1101,174.34,-4.78796021957519e-07,-0.940964007529931
"SMP_210151",9.67183404798454e-07,1102,174.4984,-9.7536298279057e-07,-1.91685272849738
"SMP_210151",1.2430437286475e-06,1103,174.6568,-7.01289496578256e-07,-1.37822401372723
"SMP_210151",1.49676858896398e-06,1104,174.8152,-4.49357935180987e-07,-0.883110184948011
"SMP_210151",1.83684671255316e-06,1105,174.9736,-1.11079640637543e-07,-0.218301612828689
"SMP_210151",1.58173653630329e-06,1106,175.132,-3.67996244903752e-07,-0.723212402527695
"SMP_210151",1.68396123731415e-06,1107,175.2904,-2.67584639723869e-07,-0.525876371985322
"SMP_210151",2.15535082360941e-06,1108,175.4488,2.01985114081689e-07,0.39695551694571
"SMP_210151",2.65921475494954e-06,1109,175.6072,7.04022407429347e-07,1.38359492457179
"SMP_210151",1.91517808724491e-06,1110,175.7656,-4.18477726145836e-08,-0.0822422201099943
"SMP_210151",2.47613973778051e-06,1111,175.924,5.17273422390806e-07,1.01658253243541
"SMP_210151",1.27853573782711e-06,1112,176.0824,-6.82178045127749e-07,-1.34066482960314
"SMP_210151",2.54937309996906e-06,1113,176.2408,5.86804768570023e-07,1.15323048093393
"SMP_210151",2.08684015986961e-06,1114,176.3992,1.22410130303319e-07,0.24056909725681
"SMP_210151",2.02878248296111e-06,1115,176.5576,6.24835366604289e-08,0.122797091797594
"SMP_210151",2.86162096659843e-06,1116,176.716,8.93445816152153e-07,1.75586328441127
"SMP_210151",2.10645445272038e-06,1117,176.8744,1.36395741873253e-07,0.268054616156485
"SMP_210151",2.14874882282612e-06,1118,177.0328,1.76799126478822e-07,0.34745822218645
"SMP_210151",2.33003866866874e-06,1119,177.1912,3.56190492877888e-07,0.700010898695762
"SMP_210151",3.38239326556593e-06,1120,177.3496,1.40663904754408e-06,2.76442713519997
"SMP_210151",2.21138020195652e-06,1121,177.508,2.33712310072162e-07,0.459308059819451
"SMP_210151",2.48467481051605e-06,1122,177.6664,5.05085544293636e-07,0.992630047260802
"SMP_210151",2.49817233048755e-06,1123,177.8248,5.16653920607438e-07,1.01536504345468
"SMP_210151",2.37867895190441e-06,1124,177.9832,3.95223560202923e-07,0.776721459711262
"SMP_210151",1.66381049134002e-06,1125,178.1416,-3.21589789190587e-07,-0.632011134053092
"SMP_210151",2.60498355758174e-06,1126,178.3,6.17630412370211e-07,1.21381122930007
"SMP_210151",1.61673281178375e-06,1127,178.4584,-3.72581242804575e-07,-0.732223166613905
"SMP_210151",2.04756265559982e-06,1128,178.6168,5.6279578094764e-08,0.110604631027702
"SMP_210151",1.76999102538029e-06,1129,178.7752,-2.23269257425474e-07,-0.438784629760241
"SMP_210151",2.12025740213845e-06,1130,178.9336,1.25011662803919e-07,0.245681814019735
"SMP_210151",1.82594074639985e-06,1131,179.092,-1.71298769535549e-07,-0.336648529384435
"SMP_210151",2.05580897800554e-06,1132,179.2504,5.65672965530917e-08,0.11117007581248
"SMP_210151",2.23231112002083e-06,1133,179.4088,2.31058815291108e-07,0.454093223085987
"SMP_210151",1.81321805321579e-06,1134,179.5672,-1.90053401395511e-07,-0.373506466262332
"SMP_210151",2.13159793670323e-06,1135,179.7256,1.26298736762007e-07,0.248211263334369
"SMP_210151",2.13435824589482e-06,1136,179.884,1.27022636331258e-07,0.249633922271565
"SMP_210151",2.19877790376042e-06,1137,180.0424,1.89397151438051e-07,0.372216757155334
"SMP_210151",2.07598857885798e-06,1138,180.2008,6.45538817962564e-08,0.126865881358572
"SMP_210151",1.96042050164537e-06,1139,180.3592,-5.30770109803045e-08,-0.104310718279461
"SMP_210151",2.16148490191437e-06,1140,180.5176,1.45915634056092e-07,0.286763785591505
"SMP_210151",2.08398174121118e-06,1141,180.676,6.63317096075825e-08,0.130359795061539
"SMP_210151",1.92147304303604e-06,1142,180.8344,-9.82668296696522e-08,-0.193120965114077
"SMP_210151",1.85009220912487e-06,1143,180.9928,-1.71746650883763e-07,-0.33752873767562
"SMP_210151",1.98890700724414e-06,1144,181.1512,-3.50400551123329e-08,-0.068863209321935
"SMP_210151",2.07549872001036e-06,1145,181.3096,4.9434171417078e-08,0.0971515507905837
"SMP_210151",1.75378369252898e-06,1146,181.468,-2.74407695034124e-07,-0.53928552572492
"SMP_210151",1.30846582756346e-06,1147,181.6264,-7.21861820546551e-07,-1.41865420846082
"SMP_210151",1.72577718630088e-06,1148,181.7848,-3.06696212777179e-07,-0.60274121804352
"SMP_210151",2.15592468132631e-06,1149,181.9432,1.21295972015002e-07,0.238379474118943
"SMP_210151",2.19728218220175e-06,1150,182.1016,1.60488534547922e-07,0.315403486464675
"SMP_210151",1.7283319948562e-06,1151,182.26,-3.10636288093474e-07,-0.610484534381933
"SMP_210151",1.93107758329721e-06,1152,182.4184,-1.10075100745697e-07,-0.21632741956265
"SMP_210151",1.51140163481801e-06,1153,182.5768,-5.31945284959569e-07,-1.04541672062308
"SMP_210151",1.81582489816954e-06,1154,182.7352,-2.29726160828224e-07,-0.451474195720386
"SMP_210151",1.83293754223878e-06,1155,182.8936,-2.14827628308741e-07,-0.42219453961854
"SMP_210151",1.81722656092588e-06,1156,183.052,-2.32762762345026e-07,-0.457441941068059
"SMP_210151",2.62056126955142e-06,1157,183.2104,5.68337683539445e-07,1.1169376515434
"SMP_210151",1.69419573362412e-06,1158,183.3688,-3.60272293990678e-07,-0.708032744652895
"SMP_210151",1.68184679364759e-06,1159,183.5272,-3.74875923275848e-07,-0.736732835937016
"SMP_210151",1.93264788136458e-06,1160,183.6856,-1.26339841417364e-07,-0.248292045127573
"SMP_210151",1.88423323431163e-06,1161,183.844,-1.77029879722756e-07,-0.347911714878963
"SMP_210151",1.67624834160007e-06,1162,184.0024,-3.87300617924753e-07,-0.761150729848021
"SMP_210151",1.98653002826266e-06,1163,184.1608,-7.93152998346514e-08,-0.15587607032682
"SMP_210151",1.69736766424647e-06,1164,184.3192,-3.70784624349449e-07,-0.728692324200833
"SMP_210151",2.06753207192823e-06,1165,184.4776,-2.93783793646558e-09,-0.00577364813280631
"SMP_210151",1.51448164328815e-06,1166,184.636,-5.58316617459565e-07,-1.09724353950861
"SMP_210151",2.08307612205214e-06,1167,184.7944,7.93871196311573e-09,0.0156017215700718
"SMP_210151",2.51118713820473e-06,1168,184.9528,4.33699711472034e-07,0.852337529670429
"SMP_210151",1.83411756541334e-06,1169,185.1112,-2.45730814109447e-07,-0.482927679041019
"SMP_210151",1.61412440605953e-06,1170,185.2696,-4.68095931243838e-07,-0.919935427973828
"SMP_210151",1.52612022976114e-06,1171,185.428,-5.58483139157332e-07,-1.09757079979667
"SMP_210151",1.67136531318753e-06,1172,185.5864,-4.15632230024655e-07,-0.81683002967243
"SMP_210151",2.23497284607242e-06,1173,185.7448,1.45569917043855e-07,0.286084357922127
"SMP_210151",1.3034321412201e-06,1174,185.9032,-7.88387453991559e-07,-1.54939511644488
"SMP_210151",1.91982691244402e-06,1175,186.0616,-1.74420698161524e-07,-0.342783965637872
"SMP_210151",1.64988401524056e-06,1176,186.22,-4.46803028813713e-07,-0.878089101179635
"SMP_210151",2.36171968060389e-06,1177,186.3784,2.62581716201989e-07,0.516044270734215
"SMP_210151",2.88250426609537e-06,1178,186.5368,7.80903825602871e-07,1.53468775749337
"SMP_210151",1.82009133932186e-06,1179,186.6952,-2.83983201848261e-07,-0.558103992990213
"SMP_210151",1.79833034037527e-06,1180,186.8536,-3.08229994903564e-07,-0.605755515803181
"SMP_210151",1.58758311068762e-06,1181,187.012,-5.21474780975071e-07,-1.02483934124171
"SMP_210151",1.99364944032355e-06,1182,187.1704,-1.17917838842209e-07,-0.231740526461764
"SMP_210151",2.10310946624006e-06,1183,187.3288,-1.09791003920369e-08,-0.0215769092268713
"SMP_210151",2.15815719317978e-06,1184,187.4872,4.15353702740191e-08,0.0816282648036458
"SMP_210151",2.04175287042611e-06,1185,187.6456,-7.74142464047082e-08,-0.152139984870941
"SMP_210151",2.02484038133474e-06,1186,187.804,-9.68841359165905e-08,-0.190403596975244
"SMP_210151",2.03182793142647e-06,1187,187.9624,-9.24661615848787e-08,-0.181721079490375
"SMP_210151",1.98532888214615e-06,1188,188.1208,-1.41547030808789e-07,-0.278178295674348
"SMP_210151",2.52385522480338e-06,1189,188.2792,3.94388737355021e-07,0.775080806454938
"SMP_210151",1.78184296482206e-06,1190,188.4376,-3.50219327304671e-07,-0.688275939277286
"SMP_210151",1.85380402760757e-06,1191,188.596,-2.80859316129897e-07,-0.551964710519571
"SMP_210151",2.67435740188586e-06,1192,188.7544,5.37087742857885e-07,1.0555230447583
"SMP_210151",1.76733487526674e-06,1193,188.9128,-3.72546379478918e-07,-0.732154650725881
"SMP_210151",2.11152923537236e-06,1194,189.0712,-3.09689122655686e-08,-0.0608623097475062
"SMP_210151",2.03837455459755e-06,1195,189.2296,-1.06745799854636e-07,-0.20978444057983
"SMP_210151",2.21802879063714e-06,1196,189.388,7.02808987013072e-08,0.13812102244378
"SMP_210151",2.04056003342761e-06,1197,189.5464,-1.09820743408662e-07,-0.215827538427
"SMP_210151",2.46847883125814e-06,1198,189.7048,3.15459805357217e-07,0.619964053690229
"SMP_210151",2.31768023376457e-06,1199,189.8632,1.62017577887391e-07,0.318408471223134
"SMP_210151",2.05940017841558e-06,1200,190.0216,-9.89115050968719e-08,-0.194387927130747
"SMP_210151",2.61703351308823e-06,1201,190.18,4.5606738753409e-07,0.896296078073638
"SMP_210151",2.37391947984723e-06,1202,190.3384,2.10293481097574e-07,0.413283710925547
"SMP_210151",2.34669841187576e-06,1203,190.4968,1.80407092029357e-07,0.354548852784384
"SMP_210151",2.35885116624911e-06,1204,190.6552,1.89889060657319e-07,0.37318349215119
"SMP_210151",2.6054790160124e-06,1205,190.8136,4.33840643279188e-07,0.852614498884804
"SMP_210151",2.6108510615203e-06,1206,190.972,4.36530923502222e-07,0.857901628986043
"SMP_210151",2.30128396087064e-06,1207,191.1304,1.2427654267684e-07,0.24423710364398
"SMP_210151",2.55483656745857e-06,1208,191.2888,3.75136337450791e-07,0.737244620401453
