"whale_index","Sr_DIV_Ca","row_number","millimeters","no_trend","nt_sd"
"SMP_210151",0.000467804929913429,1534,245.6866,-2.74420927465735e-05,-0.195737612398007
"SMP_210151",0.000497577919145606,1535,245.8468,5.13480127960621e-06,0.0366252585723021
"SMP_210151",0.000478954763076717,1536,246.007,-1.06775102687982e-05,-0.0761600212371093
"SMP_210151",0.000434453450462837,1537,246.1672,-5.23610485635213e-05,-0.373478317529536
"SMP_210151",0.000436509226674862,1538,246.3274,-4.74805781614765e-05,-0.338667137759193
"SMP_210151",0.000437189608262397,1539,246.4876,-4.39685924408684e-05,-0.313617018365017
"SMP_210151",0.000449447571218624,1540,246.6478,-2.88721253363253e-05,-0.205937678674086
"SMP_210151",0.000390134715948028,1541,246.808,-8.53395863711716e-05,-0.608706013553298
"SMP_210151",0.000442152288164699,1542,246.9682,-3.04697397591279e-05,-0.217333064424724
"SMP_210151",0.000384262972189806,1543,247.1284,-8.54999111068332e-05,-0.609849569959748
"SMP_210151",0.000406417255021764,1544,247.2886,-6.04796233436833e-05,-0.431386089295303
"SMP_210151",0.000529406664796583,1545,247.4488,6.53826417385213e-05,0.466358098282079
"SMP_210151",0.000537049592077039,1546,247.609,7.59052647747475e-05,0.541413347467925
"SMP_210151",0.000452957192504759,1547,247.7692,-5.3006085211874e-06,-0.0378079203279167
"SMP_210151",0.000396333574425743,1548,247.9294,-5.90308797310926e-05,-0.421052561953778
"SMP_210151",0.000400742174983965,1549,248.0896,-5.17221216388047e-05,-0.368921010916816
"SMP_210151",0.000461145917790977,1550,248.2498,1.15885794394191e-05,0.0826584507057962
"SMP_210151",0.000394300134475615,1551,248.41,-5.23434547953958e-05,-0.37335282556368
"SMP_210151",0.000431295211030024,1552,248.5702,-1.24278482789145e-05,-0.0886447462962948
"SMP_210151",0.000463638334407829,1553,248.7304,2.28425760146811e-05,0.162930405178079
"SMP_210151",0.000516251775762258,1554,248.8906,7.83900793108055e-05,0.559136910646269
"SMP_210151",0.000459998316179209,1555,249.0508,2.50774327675495e-05,0.178871081747385
"SMP_210151",0.000447667354574317,1556,249.211,1.56940253727382e-05,0.111941573980617
"SMP_210151",0.000445004834289057,1557,249.3712,1.59857905400352e-05,0.114022662247282
"SMP_210151",0.000393154798714458,1558,249.5314,-3.29032382673391e-05,-0.234690603158021
"SMP_210151",0.000367260936950274,1559,249.6916,-5.58293818774413e-05,-0.398217075179567
"SMP_210151",0.000421333394842518,1560,249.8518,1.21749562793222e-06,0.00868409306524997
"SMP_210151",0.000441750326781978,1561,250.012,2.46155387117612e-05,0.175576506494114
"SMP_210151",0.000455666141747729,1562,250.1722,4.1519146425309e-05,0.296145730033945
"SMP_210151",0.000443212275531064,1563,250.3324,3.20597446320591e-05,0.228674173151485
"SMP_210151",0.000483515398141779,1564,250.4926,7.53639934139989e-05,0.537552593669343
"SMP_210151",0.000410327198124253,1565,250.6528,5.18357138769548e-06,0.0369731236058455
"SMP_210151",0.000420339514564279,1566,250.813,1.82103077111344e-05,0.129889589155168
"SMP_210151",0.000415075876185609,1567,250.9732,1.59677211802565e-05,0.113893778004622
"SMP_210151",0.000421854050391273,1568,251.1334,2.57735692702823e-05,0.183836450030569
"SMP_210151",0.000399536884476269,1569,251.2936,6.49068934840117e-06,0.0462964704480075
"SMP_210151",0.000440763847507234,1570,251.4538,5.07585405534383e-05,0.362048027039701
"SMP_210151",0.000470898697267335,1571,251.614,8.39408707407523e-05,0.598729323347839
"SMP_210151",0.000426854889185603,1572,251.7742,4.29511254115636e-05,0.306359679471478
"SMP_210151",0.000376195207628447,1573,251.9344,-4.64792099552684e-06,-0.0331524627760975
"SMP_210151",0.000402700944591716,1574,252.0946,2.49250135875174e-05,0.177783913700157
"SMP_210151",0.000443449104694016,1575,252.2548,6.87469238514949e-05,0.490354684632403
"SMP_210151",0.000403476752783202,1576,252.415,3.18548647164506e-05,0.227212815744094
"SMP_210151",0.000425283962191134,1577,252.5752,5.67488995864324e-05,0.404775765968122
"SMP_210151",0.00041516234846576,1578,252.7354,4.97206340815818e-05,0.354644898693413
"SMP_210151",0.0003885427435734,1579,252.8956,2.62008902404069e-05,0.186884424075123
"SMP_210151",0.000368948990033668,1580,253.0558,9.71350065471371e-06,0.0692839807713842
"SMP_210151",0.000393040557459029,1581,253.216,3.69179250091556e-05,0.26332636372578
"SMP_210151",0.000402529591852481,1582,253.3762,4.9526299378922e-05,0.353258757663427
"SMP_210151",0.000400034884143,1583,253.5364,5.01574047651778e-05,0.357760275190462
"SMP_210151",0.000431285010784813,1584,253.6966,8.45398076943416e-05,0.603001391457044
"SMP_210151",0.000416601676090593,1585,253.8568,7.29952025512764e-05,0.520656598454204
"SMP_210151",0.00038537490039464,1586,254.017,4.4913599742472e-05,0.320357520068834
"SMP_210151",0.000458704117186081,1587,254.1772,0.000121394422829247,0.865876181618757
"SMP_210151",0.000426229602319243,1588,254.3374,9.20779377381154e-05,0.656768995492936
"SMP_210151",0.000444777994397434,1589,254.4976,0.000113790773144579,0.811641242303731
"SMP_210151",0.000433424172832297,1590,254.6578,0.000105607798532469,0.753274122577126
"SMP_210151",0.000324004224511427,1591,254.818,-6.34909138427472e-07,-0.00452864874385305
"SMP_210151",0.00032004207060314,1592,254.9782,-1.41343862760735e-06,-0.0100817056772583
"SMP_210151",0.000289506182983955,1593,255.1384,-2.87593279863583e-05,-0.20513312327187
"SMP_210151",0.000301246418800591,1594,255.2986,-1.38227299957731e-05,-0.098594090151261
"SMP_210151",0.000302616586775188,1595,255.4588,-9.24984586152104e-06,-0.0659768466167648
"SMP_210151",0.000259240937464799,1596,255.619,-4.94164349543579e-05,-0.352475122087589
"SMP_210151",0.0002673807887273,1597,255.7792,-3.80611893442181e-05,-0.271480983468214
"SMP_210151",0.000266202702326458,1598,255.9394,-3.60175571951444e-05,-0.25690426436834
"SMP_210151",0.000245170454599201,1599,256.0996,-5.38217720980186e-05,-0.383897294670111
"SMP_210151",0.000224138206871944,1600,256.2598,-7.16196826542351e-05,-0.510845357637433
"SMP_210151",0.000352494326465413,1601,256.42,5.99770685291211e-05,0.427801490977312
"SMP_210151",0.000480850446058883,1602,256.5802,0.000191580104203516,1.36649316530132
